ai-e,and,1,
airdraw,men!â€ù,1,
akadaba),kansang,1,
akademiya,sa,4,
akademiya,dili,1,
akademiya,matag,1,
akademiya,kanhi,1,
akademiya.,pilay,1,
akademiyaâ€ù,nga,1,
akademiyaâ€™s,english,1,
akademiyang,bisaya,4,
akong,mga,19,
akong,sapatos,4,
akong,kaugalingon,4,
akong,hunahuna,3,
akong,apohan,3,
akong,panan-aw,2,
akong,kasingkasing,2,
akong,ate,2,
akong,ibahin,2,
akong,kasinatian,2,
akong,tan-aw,2,
akong,gikaong,2,
akong,dagway,1,
akong,matubag,1,
akong,dila,1,
akong,naagian,1,
akong,nadunggan,1,
akong,pagdagan,1,
akong,suliranâ€ù,1,
akong,mahinumdomang,1,
akong,grado,1,
akong,ubo,1,
akong,pinanggang,1,
akong,mabati,1,
akong,pagmata,1,
akong,pagsimba,1,
akong,kaagi,1,
akong,kinabuhi,1,
akong,gihisgotan,1,
akong,pagsusi-susi,1,
akong,balhibo,1,
akong,obserbasyon,1,
akong,sugilanon,1,
akong,orihinal,1,
akong,nahibaloan,1,
akong,laway,1,
akong,utangâ€ù,1,
akong,analisis,1,
akong,tutantiya,1,
akong,nahisgotan,1,
akong,ihatag,1,
akong,gibahin,1,
akong,maabot,1,
akong,dala,1,
akong,gipamalihog,1,
akong,tv,1,
akong,gilibot,1,
akong,tunulan,1,
akong,pinutos,1,
akong,gi-andam,1,
akong,sakyanan,1,
akong,madawat,1,
akong,tangkilepono,1,
akong,sulat,1,
akong,nailhan,1,
akong,makaplagan,1,
akong,kaikag,1,
akong,lawak,1,
akong,labing,1,
akong,tiya,1,
akong,katahap,1,
akong,manghod,1,
akong,utok,1,
akong,kasumaran,1,
akong,pagka,1,
akong,hugot,1,
akong,pangkatulog,1,
akong,tiil,1,
akong,gusto,1,
akong,kahadlok,1,
akong,mabuot-buotong,1,
akong,panumdoman,1,
akong,panit,1,
akong,bukubuko,1,
akong,gikumkom,1,
akong,nabuhian,1,
akong,inahan,1,
akong,hisakpan,1,
akong,gipanggukod,1,
akong,paminaw,1,
akong,follow,1,
akong,nahibaw-an,1,
akong,feeling?,1,
akong,"suliran""",1,
akong,kahingawa,1,
akoy,tigtabang,1,
akoy,madunggan,1,
akoy,papilion,1,
aktibo,nga,1,
aktres,ug,1,
aktuwal,nga,3,
aktuwal,nako,1,
ala,una,1,
alahas,sa,2,
alamat,kung,1,
alang,sa,30,
alang,niadtong,2,
alang,kang,2,
alang,kuno,1,
alang,niya,1,
alang,kaniya,1,
alang,kanako,1,
albert,van,1,
alburo,sakop,1,
alforque,,1,
algarme,nga,1,
alibata,nga,1,
alimpatakanâ€”,panabot,1,
alimpulos,ang,1,
alimyon,ug,2,
alimyon,apan,1,
alimyon,anam-anam,1,
alimyon,nahibilin,1,
alimyon,wala,1,
alimyon,dili,1,
alimyon,ang,1,
alindanaw,ug,1,
alindanawâ€ù,ug,1,
alindanawâ€ù,nakasud-ong,1,
alingugngoga,apan,1,
alirong,nila,1,
all,eksperyens,1,
all,creatures,1,
almanaf,ani!,1,
alternatibong,panambal,1,
alternative,spelling,1,
alvarez,bahibag,1,
always,sick,1,
alyansa,gasa),1,
am,sick.â€ù,1,
am,sickâ€ù,1,
amag,wa,1,
amahan,nadunggan,1,
amahan,misidlak,1,
amahan,sa,1,
amahan,ang,1,
amahan,diha,1,
amahan,okey,1,
amerikanhon,ug,3,
amiga,gyod,1,
amiga,nabanggaan,1,
amiga,nga,1,
amoa,nangutana,2,
amoa,singko,1,
amoa,dili,1,
amoa,piniritong,1,
amoa,sama,1,
amoa,aron,1,
amoa,nahitabo,1,
amoa,miabot,1,
amoa,magsungka,1,
among,mga,4,
among,paglitok,2,
among,anak,2,
among,lungsod,2,
among,classroom,1,
among,adtoon,1,
among,naandan,1,
among,gigukod,1,
among,panginabuhian,1,
among,pag-uli,1,
among,kabanikanhan,1,
among,ngalan,1,
among,literature,1,
among,anay,1,
among,panahom,1,
among,ipatik,1,
among,gibarogan,1,
among,pakapin,1,
among,kasilinganan,1,
among,tapad,1,
among,sakyanan,1,
among,kamanghoran,1,
among,manghod,1,
among,himungaang,1,
among,pugaran,1,
among,manok,1,
among,panon,1,
among,panag-ubanâ€”,1,
an,lim,1,
an,airdraw,1,
ana,gawas,1,
ana,nila,1,
ana,pre,1,
ana,idiretso,1,
ana,nalimot,1,
ana,si,1,
anaa,sa,1,
anaa,man,1,
anaa,karon,1,
anaa,pay,1,
anaa,na,1,
anaa,untay,1,
anaa,sila,1,
anaa,pod,1,
anaay,panagsa,1,
anad,na,2,
anak,sa,7,
anak,nga,3,
anak,ang,3,
anak,babaye,1,
anak,pero,1,
anak,nangayo,1,
anak,lalaki,1,
anak,diin,1,
anak,gikan,1,
anak,â€œha,1,
anak,una,1,
anak,artista,1,
anak,pre?â€ù,1,
anak,estay,1,
anak,di,1,
anak,â€œkadto,1,
anak,gugma,1,
anak,maingon,1,
anak,apan,1,
anak,nganong,1,
anak,ug,1,
anak,niadtong,1,
anak,subay,1,
anak,â€œnangaligo,1,
anak,gidali-dali,1,
anak,matod,1,
anak,wala,1,
anak,nahinuklog,1,
anak,eksperto,1,
anak,ni,1,
anak-sa-panamastamas,gawas,1,
anak?â€ù,â€œoo,1,
analisis,ini,1,
anam-anam,nang,2,
anam-anam,na,1,
anam-anam,kining,1,
anam-anam,ko,1,
anay,kaniadto,1,
anayng,nabutbot,1,
ancestral,domain,3,
andam,na,1,
andam,makig-unong,1,
andot?â€ù,nangukit,1,
andre,ay!,1,
ang,"pamation""",1,
ang,nagsulat,1,
ang,â€˜siyempreâ€™,1,
ang,nahasulat,1,
ang,â€˜isdaâ€™,1,
ang,specificâ€”tulingan,1,
ang,generic,1,
ang,sugboanon,1,
ang,pinulonganâ€”,1,
ang,sipyat,1,
ang,cebuanoâ€”sa,1,
ang,gipasabot,1,
ang,tawoâ€”sugboanon,1,
ang,nakaalegre,1,
ang,syntax,1,
ang,mosulod,1,
ang,nakaparat,1,
ang,pagkahan-ay,1,
ang,giaplikar,1,
ang,pagkat-on,1,
ang,pagpanglantaw,1,
ang,â€œtupong,1,
ang,mahasilsil,1,
ang,kadina,1,
ang,kantidad,1,
ang,cash,1,
ang,nadala,1,
ang,kalit,1,
ang,igsuon,1,
ang,lawak,1,
ang,bintana,1,
ang,mahalong,1,
ang,pagsaulog,1,
ang,downtown,1,
ang,krimen,1,
ang,silingan,1,
ang,iyahang,1,
ang,nilayugay,1,
ang,14,1,
ang,nawong,1,
ang,anak,1,
ang,wig,1,
ang,kabanay,1,
ang,miguwang,1,
ang,entries,1,
ang,gipahigayon,1,
ang,promoter,1,
ang,gipuy-an,1,
ang,babaye,1,
ang,baÂ_baye,1,
ang,kapulisan,1,
ang,katawhan,1,
ang,tinuoray,1,
ang,nga,1,
ang,binag-iray,1,
ang,argumento,1,
ang,unod,1,
ang,ika-35,1,
ang,mirehistro,1,
ang,balak,1,
ang,hiyas,1,
ang,sayaw,1,
ang,â€œug,1,
ang,abog,1,
ang,gitukawang,1,
ang,â€œhandag,1,
ang,tipik,1,
ang,relasyon,1,
ang,naingnan,1,
ang,tinupo-tupong,1,
ang,makahimoâ€”,1,
ang,kinsa,1,
ang,pagbawi,1,
ang,tagsa-tagsa,1,
ang,wala-pay-pito-ka-tuig,1,
ang,sinultihan,1,
ang,sitwasyon,1,
ang,paghimong,1,
ang,â€œhandagâ€_â€ù,1,
ang,pagkatahi,1,
ang,gugma,1,
ang,panamilit,1,
ang,epektibo,1,
ang,binol-anon,1,
ang,kombensiyon,1,
ang,pagpakaubos,1,
ang,tagmugna,1,
ang,dungog,1,
ang,salapi,1,
ang,hambugiro,1,
ang,korona,1,
ang,round,1,
ang,siÂ_nawng,1,
ang,hukom,1,
ang,kadaugan,1,
ang,kaigang,1,
ang,binilyon,1,
ang,itlog,1,
ang,sugbo,1,
ang,nasud,1,
ang,kabisay-an,1,
ang,lpa,1,
ang,palawan,1,
ang,di,1,
ang,garbo,1,
ang,gasa,1,
ang,gatusan,1,
ang,madakpan,1,
ang,nibabag,1,
ang,baboy-ihalasâ€ù,1,
ang,â€œbol-anon,1,
ang,payag,1,
ang,giingon,1,
ang,magtiayong,1,
ang,abot,1,
ang,hudyaka,1,
ang,karterong,1,
ang,trabaho,1,
ang,miagaw,1,
ang,pagbangka,1,
ang,salida,1,
ang,bino,1,
ang,pagpasalida,1,
ang,eskedyul,1,
ang,pagpasundayag,1,
ang,unom,1,
ang,gitakdang,1,
ang,kahinam,1,
ang,pag-arte,1,
ang,panon,1,
ang,montilla,1,
ang,suga,1,
ang,paboritong,1,
ang,kangiob,1,
ang,tambor,1,
ang,esena,1,
ang,pasunding,1,
ang,projector,1,
ang,telon,1,
ang,kamapagarbohon,1,
ang,lilas,1,
ang,nahibilin,1,
ang,mipabuto,1,
ang,tukmang,1,
ang,itom,1,
ang,alirong,1,
ang,gipadagan,1,
ang,banayng,1,
ang,taga,1,
ang,denoradog,1,
ang,pangataposang,1,
ang,tinaptapang,1,
ang,nahibiling,1,
ang,kapikal,1,
ang,upaw,1,
ang,ikaupat,1,
ang,sorpresa,1,
ang,importante,1,
ang,paglayat,1,
ang,gikahiusahan,1,
ang,pagkabaligya,1,
ang,maglabay,1,
ang,hisgotan,1,
ang,nalahi,1,
ang,agi,1,
ang,luna,1,
ang,kagaskas,1,
ang,makigdula,1,
ang,kanunayng,1,
ang,pagpaminaw,1,
ang,nanimaho,1,
ang,panahong,1,
ang,yawyaw,1,
ang,gibalik-balik,1,
ang,kahibulongan,1,
ang,hangin,1,
ang,bagtik,1,
ang,nagkagamay,1,
ang,ibutang,1,
ang,pagkahagbong,1,
ang,nasayran,1,
ang,ulohanâ€”,1,
ang,kaso,1,
ang,katigulangan,1,
ang,kanunay,1,
ang,kaminyoon,1,
ang,nawad-an,1,
ang,pamayhon,1,
ang,kataposan,1,
ang,baso,1,
ang,kausaban,1,
ang,marso,1,
ang,pagpulaw,1,
ang,kasagbotan,1,
ang,palibot,1,
ang,mopangga,1,
ang,tingtungha,1,
ang,kasilinganan,1,
ang,labok,1,
ang,kinumkom,1,
ang,rason,1,
ang,buhing,1,
ang,dagan,1,
ang,gamayng,1,
ang,nagpamahit,1,
ang,paglatas,1,
ang,estorya,1,
ang,kalag,1,
ang,tubig,1,
ang,gagmayng,1,
ang,asukal,1,
ang,hilo,1,
ang,mapait,1,
ang,kamagulangan,1,
ang,responding,1,
ang,kriminal,1,
ang,suspetsadong,1,
ang,panghunahuna,1,
ang,tuman,1,
ang,gipangatubang,1,
ang,minglabay,1,
ang,lawas,1,
ang,bana,1,
ang,pagkaliso,1,
ang,pagkausab,1,
ang,hinapay,1,
ang,tuyok,1,
ang,kinaguwapahang,1,
ang,kamaguwang,1,
ang,problema..,1,
ang,gana,1,
ang,amahan,1,
ang,tamtaks,1,
ang,protected,1,
ang,mananap,1,
ang,liwat,1,
ang,imperial,1,
ang,gituohan,1,
ang,bungtod,1,
ang,ngalan,1,
ang,kaguwapa,1,
ang,gibukhad,1,
ang,mibanos,1,
ang,liso,1,
ang,hugaw,1,
ang,tinaig,1,
ang,hablon,1,
ang,mihugpa,1,
ang,clerk,1,
ang,katawa,1,
ang,manguyab,1,
ang,nabantog,1,
ang,lider,1,
ang,sanga,1,
ang,pag-agas,1,
ang,gihimo,1,
ang,kabug-at,1,
ang,balod,1,
ang,paghawid,1,
ang,layong,1,
ang,gawasnong,1,
ang,gibuhian,1,
ang,paglugmaw,1,
ang,kangitngit,1,
ang,tinaguktok,1,
ang,pagkatkat,1,
ang,kapila,1,
ang,pagbanghag,1,
ang,ginakitkit,1,
ang,hinugas,1,
ang,haskang,1,
ang,nakasabot,1,
ang,duna,1,
ang,tag-iya,1,
ang,planggana,1,
ang,gipangkulob,1,
ang,nakabuhat,1,
ang,hagiyong,1,
ang,linagapak,1,
ang,nila,1,
ang,kinutoban,1,
ang,puwerteng,1,
ang,ulahi,1,
ang,nagsuroy-suroy,1,
ang,baratohong,1,
ang,nagbitay,1,
ang,bug-at,1,
ang,gipadunggan,1,
ang,pailob,1,
ang,nagkayo,1,
ang,silaob,1,
ang,panghitabo,1,
ang,kasuko,1,
ang,nag-ilogay,1,
ang,nabilin,1,
ang,tunga!,1,
ang,kilumkilom,1,
ang,panagway,1,
ang,pagkutoy,1,
ang,tiyan,1,
ang,bisan,1,
ang,ginakaon,1,
ang,nahabilin,1,
ang,nag-inusara,1,
ang,kaadlawon,1,
ang,mangaluwas,1,
ang,talagsaong,1,
ang,linutong,1,
ang,gipanggutom,1,
ang,naglatagaw,1,
ang,itoyâ€_,1,
ang,baboy,1,
ang,dugay,1,
ang,porsegidong,1,
ang,ipangpanas,1,
ang,eraser,1,
ang,hapak,1,
ang,klaro,1,
ang,panglihok,1,
ang,pangutok,1,
ang,kagutom,1,
ang,pagkaon,1,
ang,nagsigeg,1,
ang,mini-dam,1,
ang,nagdala,1,
ang,hugot,1,
ang,kawad-on,1,
ang,mingtukmod,1,
ang,minghugpong,1,
ang,nagkabayong,1,
ang,katunga,1,
ang,nagkagabok,1,
ang,mabati,1,
ang,salabotan,1,
ang,gikasilagang,1,
ang,ali,1,
ang,tiil,1,
ang,paghagiyong,1,
ang,transistor,1,
ang,gipukpok,1,
ang,nahabiling,1,
ang,gibuhat,1,
ang,nagsinapaway,1,
ang,mingbuhat,1,
ang,siga,1,
ang,pagbahis-bahis,1,
ang,pagtutok,1,
ang,tugnawng,1,
ang,gibitay,1,
ang,mipadayon,1,
ang,tul-id,1,
ang,bugnaw,1,
ang,pagbuhagay,1,
ang,paggakos,1,
ang,paghapuhap,1,
ang,malukmayong,1,
ang,lugaw,1,
ang,kutsarang,1,
ang,kahimuot,1,
ang,migitib,1,
ang,pagdakop,1,
ang,nagpadayong,1,
ang,dahunog,1,
ang,dakoan,1,
ang,supreme,1,
ang,armed,1,
ang,alimaong,1,
ang,pilipinas,1,
ang,tribung,1,
ang,cni,1,
ang,pagpahigayon,1,
ang,pagsuportar,1,
ang,nagmando,1,
ang,panamin,1,
ang,pagpanalipod,1,
ang,oncc,1,
ang,livelihood,1,
ang,pundo,1,
ang,kalasangan,1,
ang,gipamahayag,1,
ang,national,1,
ang,tapos,1,
ang,matuman,1,
ang,editorial,1,
ang,naandan,1,
ang,uhong,1,
ang,nahawani,1,
ang,pagsulat,1,
ang,ugmad,1,
ang,gigamit,1,
ang,kasayoran,1,
ang,motumaw,1,
ang,agila,1,
ang,malantaw,1,
angay,lang,3,
angay,niyang,1,
angay,tang,1,
angay,unta,1,
angay,sagopon,1,
angay,timan-an,1,
angay,lalisan,1,
angay,adto,1,
angay,ikonsiderar,1,
angay,moÂ_kompyansa,1,
angay,nga,1,
angay,maapil,1,
angayng,basolon,1,
angayng,sugnoran,1,
anghel,walay,1,
anghel,sa,1,
angkonon,nako,1,
anha,lamang,1,
anha,naman,1,
anhi,mahalakip,1,
ani,nga,2,
ani,sa,1,
ani,â€˜okayâ€™,1,
ani,â€œo-kayâ€ù,1,
ani,ug,1,
ani,o,1,
ani,buot,1,
ani,pero,1,
ani,ang,1,
ani!,singhag,1,
ania,sila!â€ù,1,
ania,sab,1,
anib,sa,1,
anib,niini,1,
aninawon,ang,1,
aning,mga,2,
aning,written,1,
aning,orasa,1,
aninipotâ€ù,mayo,1,
aninipotâ€ù,siya,1,
anino.,mitan-aw,1,
ann,tecson,1,
ann,nga,1,
antolohiyang,â€œkawit,1,
anus-a,ang,1,
anya),â€˜subliaâ€™,1,
apil,kini,1,
apil,ang,1,
apin,ang,1,
aping,â€œmakasapatos,1,
aping,sa,1,
apo,nga,1,
apohan,ang,2,
apohan,gawas,1,
apohan,dili,1,
apohan,mao,1,
apohan,nga,1,
apohan,apan,1,
apohan,nako,1,
apoyon,si,1,
appealingâ€”,ug,1,
april,15,5,
april,26,1,
arang-arang,kay,1,
arang-arang,ug,1,
arce,nga,1,
arce,ang,1,
arce,pa,1,
archbishop,jose,1,
are?â€ù,â€œsick,1,
area,sa,1,
area,asa,1,
area,ang,1,
area,kon,1,
area,and,1,
area,na,1,
arena,dakbayan,1,
areyos,singsing,1,
argumento,nga,1,
armas,bisan,1,
armas,de,1,
armed,forces,1,
aron,dili,5,
aron,sila,3,
aron,himoon,3,
aron,sa,2,
aron,di,2,
aron,bantayan,2,
aron,atong,2,
aron,makalikay,1,
aron,ibalik,1,
aron,manguhag,1,
aron,madunggan,1,
aron,way,1,
aron,ato,1,
aron,wad-on,1,
aron,wala,1,
aron,marepresentahan,1,
aron,pagpanguykoy,1,
aron,paglaktod,1,
aron,masusi,1,
aron,may,1,
aron,pangulohan,1,
aron,paghusay,1,
aron,ingnog,1,
aron,pagtin-aw,1,
aron,pag-aninaw,1,
aron,pag-adto,1,
aron,manalipod,1,
aron,makapamalandong,1,
aron,si,1,
aron,maoy,1,
aron,maangol-angol,1,
aron,lamang,1,
aron,mo-clear,1,
aron,ipadayon,1,
aron,ibalita,1,
aron,matibway,1,
aron,magamit,1,
aron,manglukat,1,
aron,pagpakita,1,
aron,pugngan,1,
aron,mowara-wara,1,
aron,mangayog,1,
aron,pangitaon,1,
aron,makabalhin,1,
aron,mopalit,1,
aron,siya,1,
aron,makasulod,1,
aron,moursa,1,
aron,lang,1,
aron,mahidangat,1,
aron,pagtiti,1,
aron,ilogon,1,
aron,intawon,1,
aron,makapalit,1,
aron,sindihan,1,
aron,malikayang,1,
aron,kuno,1,
aron,lugawon),1,
aron,ibaylo,1,
aron,makaeskuyla,1,
aron,buhaton,1,
aron,kuhaon,1,
aron,mosulod,1,
aron,makig-away,1,
aron,pagdapit,1,
aron,usab,1,
aron,makapahimulos,1,
aron,matan-aw,1,
arrozcaldo,ug,1,
arte,ug,1,
artikulong,â€œpagpanumpa,1,
artikulong,â€œgilok,1,
artikulong,â€˜ogâ€™,1,
artillery,field,1,
artist,pod,1,
artist,man,1,
artista,na,4,
artista,nga,2,
artista,gikan,1,
arts,alang,1,
arya),ug,1,
aryang,nga,1,
as,we,2,
as,selpon,1,
as,people,1,
asa,naggikan,1,
asa,kita,1,
asa,gyod,1,
asa,tong,1,
asa,nagpuyo,1,
asa,na,1,
asanyas,sa,1,
asawa,aron,2,
asawa,nasakpan,1,
asawa,kagahapon,1,
asawa,nigawas,1,
asawa,niini,1,
asawa,ug,1,
asawa,kay,1,
asawa,nga,1,
aseras,ni,1,
aseras,panahon,1,
asikasohon,pagpalusotâ€ù,1,
asin,ug,1,
asking,na,1,
asoy,kanako,1,
assignment,man,1,
assignment,lang,1,
assignment,ug,1,
assistance,for,1,
assistant,fund,1,
asukal,si,1,
asukal,kaniya,1,
asukal,ipalamoy,1,
asukal,asin,1,
asul,nga,1,
asyenda,ang,1,
atakehon,niini,1,
ate,ang,1,
ate,da,1,
ate,ug,1,
ate,nangomosta,1,
ati,ang,1,
ati,south,1,
ato,pa,8,
ato,ning,2,
ato,kining,2,
ato,gyong,1,
ato,kadtong,1,
ato,gyud,1,
ato,pre!â€ù,1,
ato,apan,1,
ato,ug,1,
atoa,nga,1,
atoa,mismong,1,
atoang,pinulongan,1,
atol,sa,2,
atop,sa,3,
atop,ug,2,
atop,nagpakusganay,1,
atop,mate,1,
atty,adelino,1,
atty,cesar,1,
atty,jesus,1,
atty,manuel,1,
atua,na,2,
atua,sa,1,
atua,didto,1,
atubangang,belen,1,
atubangon,apan,1,
auman,si,1,
avenue,pa,1,
awaaw,niadtong,1,
awards,for,2,
awas,na,1,
away,bisag,1,
away,sa,1,
away,kang,1,
away,si,1,
awtor,sa,1,
awtor,aron,1,
ay,labi,1,
ay,lami,1,
ay,â€œsinugboanonâ€”,1,
ay!,tudlo,1,
ay!â€ù,â€œmao,1,
ay.â€ù,o,1,
ay.â€ù,sayop,1,
ayaw,pagbinisaya.â€ù,1,
ayaw,nay,1,
ayaw,usiki,1,
ayawg,pakulata,1,
ayaww,ni,1,
ayha,silang,1,
ayha,ang,1,
ayha,lugos,1,
ayomon,alang,1,
b,migallen,1,
ba,ang,8,
ba,nga,6,
ba,sa,5,
ba,ni,4,
ba,pod,4,
ba,kay,3,
ba,goy,3,
ba,kining,3,
ba,kaha,3,
ba,si,3,
ba,niya,2,
ba,ning,2,
ba,gyod,2,
ba,busa,2,
ba,pero,2,
ba,o,2,
ba,mao,2,
ba,kahay,2,
ba,maminaw,1,
ba,ka?â€ù,1,
ba,tong,1,
ba,gibuyag,1,
ba,mo,1,
ba,din-a,1,
ba,â€œnyag,1,
ba,nagpasabot,1,
ba,mahimuot,1,
ba,ta,1,
ba,sab,1,
ba,klaro,1,
ba,dakong,1,
ba,sag,1,
ba,kini,1,
ba,mobalik,1,
ba,naa,1,
ba,gihapon,1,
ba,ug,1,
ba,â€˜indaeâ€™,1,
ba,lang,1,
ba,ingon,1,
ba,ninyo,1,
ba,hangtod,1,
ba,redundant,1,
ba,kaklaro,1,
ba,niining,1,
ba,â€œnakagusto,1,
ba,apan,1,
ba,dili,1,
ba,tawo,1,
ba,mga,1,
ba,niyang,1,
ba,siyay,1,
ba,siyag,1,
ba,wala,1,
ba,ko,1,
ba,mahitabo,1,
ba,diay,1,
ba,sudlanan,1,
ba,ambot,1,
ba,kun,1,
ba?,wala,1,
ba?â€ù,tubag,1,
ba.,nahuman,1,
bâ€™laan,og,2,
bâ€™laan,sa,1,
bâ€™laan,kon,1,
bâ€™laan,nga,1,
baÂ_baye,batok,1,
baat,sa,1,
baba,sa,2,
baba,ni,2,
baba,nga,1,
baba,ug,1,
baba,aron,1,
baba,dayon,1,
babag,nganong,1,
babaye,nga,2,
babaye,ayha,1,
babaye,ug,1,
babaye,maoy,1,
babaye,ha,1,
babaye,sa,1,
babaye,mao,1,
babaye,diin,1,
babaye,lagi,1,
babayeâ€”,pagpanas,1,
babayeng,nawala,1,
baboy-ihalas,nagbula-bula,1,
baboy-ihalasâ€ù,nga,1,
baby,face,1,
badjao,tausog,1,
bag,usa,1,
bag,kasulbaran,1,
bag,lami,1,
bag,mo-(data,1,
bag,giniyahan,1,
bag,balika,1,
bag,nga,1,
bag,dakong,1,
bag,nahaw-as,1,
bag,nagsabwag,1,
bag-ohay,lang,1,
bag-ohay,pa,1,
bag-ong,suga,3,
bag-ong,mga,2,
bag-ong,simboloâ€”,1,
bag-ong,sakyanan,1,
bag-ong,henerasyon,1,
bag-ong,tamdanan,1,
bag-ong,binisayang,1,
bag-ong,nadugang,1,
bag-ong,tubo,1,
bag-ong,panaghugpong,1,
bag-ong,mitumaw,1,
bag-ong,tuig,1,
bag-ong,celebrity,1,
bag-ong,papel,1,
bag-ong,magtutudlo,1,
bagobo,bukidnon,1,
bagon,ug,1,
bagras,sama,1,
bahad,nga,1,
bahandi,ug,1,
bahandi,gisuyop,1,
bahina,milapos,1,
bahinon,ang,1,
baho,sa,1,
baja,jod,1,
bakang,ang,1,
balaang,mga,1,
balangay,sa,2,
balanghoy,o,2,
balay,nilang,7,
balay,sa,7,
balay,nga,4,
balay,ug,3,
balay,daw,3,
balay,ang,2,
balay,taga,1,
balay,nangandam,1,
balay,mismo,1,
balay,matod,1,
balay,mga,1,
balay,usa,1,
balay,dihang,1,
balay,pinaagi,1,
balay,ni,1,
balay,nakaamgo,1,
balay,namo,1,
balay,nagsugod,1,
balay,wala,1,
balay,nagtawag,1,
balay,gabarog,1,
balay,halos,1,
balay,dili,1,
balay,ayaw,1,
balay,bel,1,
balay,nakapangutana,1,
balay,yawat,1,
balay,ikahimuot,1,
balay,hinungdang,1,
balay,peste,1,
balay,humang,1,
balay,milili,1,
balhibo,hahhh,1,
balhibong,hitabo,1,
balibag,sa,1,
balidong,lohika,1,
baligho,kay,1,
baligho,pamatuod,1,
balik,sa,2,
balik,pagliwas,1,
balik,nag,1,
balik,ni,1,
balik,alang,1,
balik,nilang,1,
balika,pag-asoy,1,
balino,kining,1,
balino,nobiyembre,1,
balita?â€ù,gitan-aw,1,
balitang,bisdak,1,
baliwa,lang,1,
balod,ang,1,
balod,di,1,
balod,maoy,1,
balod,si,1,
balod,nakalukso,1,
balod,mipaingon,1,
balod,ug,1,
balon,nga,1,
balut,nga,1,
balut,nahigalam,1,
balut,pastilan,1,
balut,ang,1,
bana,nga,2,
bana,naniid,1,
bana,hayan,1,
bana,sa,1,
bana,og,1,
bana,apan,1,
bang,hitaboa,1,
bang,may,1,
bang,demalas,1,
bang,balitaa,1,
bang,makit-an,1,
bang,mogawas,1,
bang,rason,1,
bang,kaonon,1,
bangis,nga,1,
banitlong,nga,1,
bantay,kalikasan.,1,
bantayan,pagsawop,1,
bantayan,nagsugod,1,
banyo,napandolan,1,
banyo,nakadungog,1,
barato,nga,1,
barato,ang,1,
bargayo,sa,1,
baril,nga,1,
baril.pac,gipatik,1,
barili,si,1,
barili,central,1,
barili,police,1,
baryo,lagi,1,
baryo,nga,1,
baryo,maong,1,
baryo,apan,1,
baryo,usahay,1,
baryo,ang,1,
basa-basa,sa,1,
basaâ€_,â€˜tsokolateâ€™,1,
basahon,ni,3,
basahon,nga,3,
basahon,ug,2,
basahon,sa,2,
basahon,â€œmga,1,
basahon,kining,1,
basahon,kini,1,
basahong,binisaya,1,
basahong,"pamatya"";",1,
basahong,"pamatyon"".",1,
basakan,sa,1,
base,sa,3,
base,niini,1,
basig,may,2,
basig,basahong,1,
basig,sa,1,
basig,gibinuangan,1,
basig,maugmaan,1,
basig,paakon,1,
basin,duna,1,
basin,kunog,1,
basketball,court,1,
basolon,kay,1,
basta,writer,1,
basta,masunod,1,
basta,tamdanan,1,
basta,lang,1,
basyo-kikay,nga,1,
bata,sa,5,
bata,pa,3,
bata,ang,2,
bata,ug,1,
bata,ba,1,
bata,kon,1,
bata,makadungog,1,
bata,naglisod,1,
bata,gikan,1,
bata,uban,1,
bata,mahimuot,1,
bata,nga,1,
bata,dinhi,1,
bata,bel,1,
bata,o,1,
bataa.â€”lupad,langgam,1,
bataan,sanglit,1,
bataan,padulong,1,
bataan,sa,1,
batadila,ug,1,
batakan,niining,1,
batakan,sa,1,
batakang,balaod,1,
batan-ong,lalaki,1,
bateriya,nga,1,
bateriya,diha,1,
bathalaâ€ù,ni,1,
bathalad,ug,1,
bathalad-mindanao,ang,1,
bation,kagul-anan,1,
bation,niya,1,
bato,ang,2,
bato,apan,1,
bato,pila,1,
batohon,ug,1,
batok,sa,4,
batok,mga,1,
batyaga,ang,1,
bawon,alang,1,
bay,nakabasa,1,
bay,dakong,1,
bay,laing,1,
bay,nalahi,1,
bay,dili,1,
bay,kan-on,1,
bay,gamayng,1,
bay,na-notice,1,
bay,pagkaon,1,
baya,ko,2,
baya,kaayo,2,
baya,namatikdan,1,
baya,siya,1,
baya,ulahi,1,
baya,pero,1,
baya,daghan,1,
baya!,ni,1,
bayag,research,1,
bayhana,lisod-lisoron,1,
baynte,tres,1,
baynte,pesos,1,
be,used,1,
be,both,1,
beach,resort,1,
beautification,enhancement,1,
been,two,1,
behikulo,sa,1,
being,absent,1,
being,sick,1,
bel,sige,1,
bel,ipanghingusog,1,
belen,sa,9,
belen,ang,6,
belen,ug,3,
belen,nga,2,
belen,dayong,2,
belen,wala,2,
belen,apan,1,
belen,kaganina,1,
belen,maong,1,
belen,gisabot,1,
belen,og,1,
belen,pa,1,
belen,â€˜lagot,1,
belen,ganinang,1,
belen,tungod,1,
belen,ftoh,1,
belen,dili,1,
belen,paigo,1,
belen,isip,1,
belen,kaniya,1,
belen,naiwagan,1,
belen,o,1,
belen,nagpanuko,1,
belen,atubangan,1,
belen,agig,1,
belen,milingkod,1,
belen,kadiyot,1,
belen),halos,1,
benilda,sa,1,
benilda,pay,1,
benilda,maoy,1,
benilda,pagkagarbo,1,
benilda,â€œayaw,1,
benilda,ang,1,
benilda!â€ù,â€œnaunsa,1,
berde,ug,1,
bersiyon,kini,1,
